,city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk,latitude,longitude
978,Jaipur,2016-06-01,4166,3877,4147,4668,0.597,0.072,0.952,26.9154576,75.8189817
979,Jaipur,2016-09-01,4188,3845,4145,4857,-0.825,-0.048,4.049,26.9154576,75.8189817
980,Jaipur,2016-12-01,4177,3823,4124,4895,-0.572,-0.507,0.782,26.9154576,75.8189817
981,Jaipur,2017-03-01,4157,3780,4140,4785,-1.125,0.388,-2.247,26.9154576,75.8189817
982,Jaipur,2017-06-01,3942,3573,3923,4562,-5.476,-5.242,-4.66,26.9154576,75.8189817
983,Jaipur,2017-09-01,3760,3434,3742,4314,-3.89,-4.614,-5.436,26.9154576,75.8189817
984,Jaipur,2017-12-01,3620,3227,3598,4292,-6.028,-3.848,-0.51,26.9154576,75.8189817
985,Jaipur,2018-03-01,3572,3143,3535,4347,-2.603,-1.751,1.281,26.9154576,75.8189817
986,Jaipur,2018-06-01,3565,3101,3521,4419,-1.336,-0.396,1.656,26.9154576,75.8189817
987,Jaipur,2018-09-01,3624,3165,3584,4454,2.064,1.789,0.792,26.9154576,75.8189817
988,Jaipur,2018-12-01,3696,3260,3665,4459,3.002,2.26,0.112,26.9154576,75.8189817
989,Jaipur,2019-03-01,3694,3260,3696,4340,0.0,0.846,-2.669,26.9154576,75.8189817
990,Jaipur,2019-06-01,3748,3285,3755,4419,0.767,1.596,1.82,26.9154576,75.8189817
991,Jaipur,2019-09-01,3774,3270,3784,4494,-0.457,0.772,1.697,26.9154576,75.8189817
992,Jaipur,2019-12-01,3772,3207,3811,4477,-1.927,0.714,-0.378,26.9154576,75.8189817
993,Jaipur,2020-03-01,3805,3173,3863,4543,-1.06,1.364,1.474,26.9154576,75.8189817
994,Jaipur,2020-06-01,3798,3161,3879,4464,-0.378,0.414,-1.739,26.9154576,75.8189817
995,Jaipur,2020-09-01,3756,3134,3859,4319,-0.854,-0.516,-3.248,26.9154576,75.8189817
996,Jaipur,2020-12-01,3733,3148,3841,4223,0.447,-0.466,-2.223,26.9154576,75.8189817
997,Jaipur,2021-03-01,3717,3199,3834,4076,1.62,-0.182,-3.481,26.9154576,75.8189817
998,Jaipur,2021-06-01,3740,3252,3859,4045,1.657,0.652,-0.761,26.9154576,75.8189817
999,Jaipur,2021-09-01,3788,3297,3894,4142,1.384,0.907,2.398,26.9154576,75.8189817
1000,Jaipur,2021-12-01,3881,3430,3970,4234,4.034,1.952,2.221,26.9154576,75.8189817
1001,Jaipur,2022-03-01,4005,3577,4113,4263,4.286,3.602,0.685,26.9154576,75.8189817
1002,Jaipur,2022-06-01,4100,3601,4211,4448,0.671,2.383,4.34,26.9154576,75.8189817
1003,Jaipur,2022-09-01,4215,3695,4343,4535,2.61,3.135,1.956,26.9154576,75.8189817
1004,Jaipur,2022-12-01,4326,3774,4488,4572,2.138,3.339,0.816,26.9154576,75.8189817
1005,Jaipur,2023-03-01,4437,3934,4562,4743,4.24,1.649,3.74,26.9154576,75.8189817
1006,Jaipur,2023-06-01,4496,4047,4619,4726,2.872,1.249,-0.358,26.9154576,75.8189817
1007,Jaipur,2023-09-01,4566,4145,4678,4795,2.422,1.277,1.46,26.9154576,75.8189817
1008,Jaipur,2023-12-01,4640,4249,4712,4967,2.509,0.727,3.587,26.9154576,75.8189817
1009,Jaipur,2024-03-01,4702,4283,4771,5083,0.8,1.252,2.335,26.9154576,75.8189817
1010,Jaipur,2024-06-01,4801,4393,4865,5183,2.568,1.97,1.967,26.9154576,75.8189817
1011,Jaipur,2024-09-01,4876,4424,4954,5275,0.706,1.829,1.775,26.9154576,75.8189817
1012,Kalyan Dombivali,2013-06-01,5465,5457,5520,4781,,,,19.2391602,73.1293186
1013,Kalyan Dombivali,2013-09-01,5701,5714,5690,5329,4.71,3.08,11.462,19.2391602,73.1293186
1014,Kalyan Dombivali,2013-12-01,5902,5913,5887,5602,3.483,3.462,5.123,19.2391602,73.1293186
1015,Kalyan Dombivali,2014-03-01,6105,6120,6051,6398,3.501,2.786,14.209,19.2391602,73.1293186
1016,Kalyan Dombivali,2014-06-01,6248,6262,6167,7101,2.32,1.917,10.988,19.2391602,73.1293186
1017,Kalyan Dombivali,2014-09-01,6335,6332,6299,7117,1.118,2.14,0.225,19.2391602,73.1293186
1018,Kalyan Dombivali,2014-12-01,6449,6407,6512,7296,1.184,3.381,2.515,19.2391602,73.1293186
1019,Kalyan Dombivali,2015-03-01,6573,6467,6789,7701,0.936,4.254,5.551,19.2391602,73.1293186
1020,Kalyan Dombivali,2015-06-01,6632,6507,6921,7359,0.619,1.944,-4.441,19.2391602,73.1293186
1021,Kalyan Dombivali,2015-09-01,6770,6645,7064,7395,2.121,2.066,0.489,19.2391602,73.1293186
1022,Kalyan Dombivali,2015-12-01,7030,6968,7171,7438,4.861,1.515,0.581,19.2391602,73.1293186
1023,Kalyan Dombivali,2016-03-01,7215,7191,7256,7604,3.2,1.185,2.232,19.2391602,73.1293186
1024,Kalyan Dombivali,2016-06-01,7442,7443,7401,8136,3.504,1.998,6.996,19.2391602,73.1293186
1025,Kalyan Dombivali,2016-09-01,7656,7652,7625,8428,2.808,3.027,3.589,19.2391602,73.1293186
1026,Kalyan Dombivali,2016-12-01,7718,7651,7839,8777,-0.013,2.807,4.141,19.2391602,73.1293186
1027,Kalyan Dombivali,2017-03-01,7849,7829,7858,8639,2.326,0.242,-1.572,19.2391602,73.1293186
1028,Kalyan Dombivali,2017-06-01,7857,7825,7910,8408,-0.051,0.662,-2.674,19.2391602,73.1293186
1029,Kalyan Dombivali,2017-09-01,7766,7720,7853,8412,-1.342,-0.721,0.048,19.2391602,73.1293186
1030,Kalyan Dombivali,2017-12-01,7818,7752,7963,8325,0.415,1.401,-1.034,19.2391602,73.1293186
1031,Kalyan Dombivali,2018-03-01,7872,7779,8086,8405,0.348,1.545,0.961,19.2391602,73.1293186
1032,Kalyan Dombivali,2018-06-01,7996,7905,8206,8485,1.62,1.484,0.952,19.2391602,73.1293186
1033,Kalyan Dombivali,2018-09-01,8272,8236,8341,8765,4.187,1.645,3.3,19.2391602,73.1293186
1034,Kalyan Dombivali,2018-12-01,8470,8474,8442,8814,2.89,1.211,0.559,19.2391602,73.1293186
1035,Kalyan Dombivali,2019-03-01,8582,8623,8466,8767,1.758,0.284,-0.533,19.2391602,73.1293186
1036,Kalyan Dombivali,2019-06-01,8629,8680,8488,8813,0.661,0.26,0.525,19.2391602,73.1293186
1037,Kalyan Dombivali,2019-09-01,8705,8726,8656,8622,0.53,1.979,-2.167,19.2391602,73.1293186
1038,Kalyan Dombivali,2019-12-01,8689,8660,8768,8608,-0.756,1.294,-0.162,19.2391602,73.1293186
1039,Kalyan Dombivali,2020-03-01,8717,8648,8888,8901,-0.139,1.369,3.404,19.2391602,73.1293186
1040,Kalyan Dombivali,2020-06-01,8753,8678,8952,8680,0.347,0.72,-2.483,19.2391602,73.1293186
1041,Kalyan Dombivali,2020-09-01,8738,8702,8833,8733,0.277,-1.329,0.611,19.2391602,73.1293186
1042,Kalyan Dombivali,2020-12-01,8869,8956,8646,8764,2.919,-2.117,0.355,19.2391602,73.1293186
1043,Kalyan Dombivali,2021-03-01,8904,9056,8510,8812,1.117,-1.573,0.548,19.2391602,73.1293186
1044,Kalyan Dombivali,2021-06-01,8989,9140,8587,9124,0.928,0.905,3.541,19.2391602,73.1293186
1045,Kalyan Dombivali,2021-09-01,8881,8997,8560,9249,-1.565,-0.314,1.37,19.2391602,73.1293186
1046,Kalyan Dombivali,2021-12-01,8778,8855,8552,9276,-1.578,-0.093,0.292,19.2391602,73.1293186
1047,Kalyan Dombivali,2022-03-01,8871,8918,8727,9317,0.711,2.046,0.442,19.2391602,73.1293186
1048,Kalyan Dombivali,2022-06-01,8833,8853,8761,9193,-0.729,0.39,-1.331,19.2391602,73.1293186
1049,Kalyan Dombivali,2022-09-01,8919,8936,8870,9006,0.938,1.244,-2.034,19.2391602,73.1293186
1050,Kalyan Dombivali,2022-12-01,9095,9131,9006,9029,2.182,1.533,0.255,19.2391602,73.1293186
1051,Kalyan Dombivali,2023-03-01,9150,9177,9077,9202,0.504,0.788,1.916,19.2391602,73.1293186
1052,Kalyan Dombivali,2023-06-01,9245,9299,9106,9220,1.329,0.319,0.196,19.2391602,73.1293186
1053,Kalyan Dombivali,2023-09-01,9449,9529,9234,9562,2.473,1.406,3.709,19.2391602,73.1293186
1054,Kalyan Dombivali,2023-12-01,9588,9671,9370,9640,1.49,1.473,0.816,19.2391602,73.1293186
1055,Kalyan Dombivali,2024-03-01,9810,9945,9457,9799,2.833,0.928,1.649,19.2391602,73.1293186
1056,Kalyan Dombivali,2024-06-01,9956,10097,9591,9910,1.528,1.417,1.133,19.2391602,73.1293186
1057,Kalyan Dombivali,2024-09-01,10042,10171,9707,9988,0.733,1.209,0.787,19.2391602,73.1293186
1058,Kanpur,2013-06-01,3102,3314,3086,2764,,,,26.4609135,80.3217588
1059,Kanpur,2013-09-01,3227,3423,3200,2947,3.289,3.694,6.621,26.4609135,80.3217588
1060,Kanpur,2013-12-01,3337,3308,3331,3404,-3.36,4.094,15.507,26.4609135,80.3217588
1061,Kanpur,2014-03-01,3538,3796,3331,3682,14.752,0.0,8.167,26.4609135,80.3217588
1062,Kanpur,2014-06-01,3695,4086,3413,3811,7.64,2.462,3.504,26.4609135,80.3217588
1063,Kanpur,2014-09-01,3825,4169,3565,3964,2.031,4.454,4.015,26.4609135,80.3217588
1064,Kanpur,2014-12-01,3951,4557,3616,3832,9.307,1.431,-3.33,26.4609135,80.3217588
1065,Kanpur,2015-03-01,3569,3024,3824,3812,-33.641,5.752,-0.522,26.4609135,80.3217588
1066,Kanpur,2015-06-01,3601,2877,3930,3950,-4.861,2.772,3.62,26.4609135,80.3217588
1067,Kanpur,2015-09-01,3629,2883,3999,3896,0.209,1.756,-1.367,26.4609135,80.3217588
1068,Kanpur,2015-12-01,3677,2855,4111,3897,-0.971,2.801,0.026,26.4609135,80.3217588
1069,Kanpur,2016-03-01,3739,2888,4163,4038,1.156,1.265,3.618,26.4609135,80.3217588
1070,Kanpur,2016-06-01,3838,2978,4306,4022,3.116,3.435,-0.396,26.4609135,80.3217588
1071,Kanpur,2016-09-01,3991,3114,4478,4155,4.567,3.994,3.307,26.4609135,80.3217588
1072,Kanpur,2016-12-01,4247,3744,4538,4304,20.231,1.34,3.586,26.4609135,80.3217588
1073,Kanpur,2017-03-01,4500,4272,4698,4332,14.103,3.526,0.651,26.4609135,80.3217588
1074,Kanpur,2017-06-01,4395,4121,4605,4273,-3.535,-1.98,-1.362,26.4609135,80.3217588
1075,Kanpur,2017-09-01,4320,3892,4543,4440,-5.557,-1.346,3.908,26.4609135,80.3217588
1076,Kanpur,2017-12-01,4472,3977,4646,4863,2.184,2.267,9.527,26.4609135,80.3217588
1077,Kanpur,2018-03-01,4347,3896,4511,4684,-2.037,-2.906,-3.681,26.4609135,80.3217588
1078,Kanpur,2018-06-01,4349,3867,4473,4865,-0.744,-0.842,3.864,26.4609135,80.3217588
1079,Kanpur,2018-09-01,4387,4011,4502,4735,3.724,0.648,-2.672,26.4609135,80.3217588
1080,Kanpur,2018-12-01,4352,3960,4574,4411,-1.272,1.599,-6.843,26.4609135,80.3217588
1081,Kanpur,2019-03-01,4508,4108,4741,4553,3.737,3.651,3.219,26.4609135,80.3217588
1082,Kanpur,2019-06-01,4633,4398,4813,4532,7.059,1.519,-0.461,26.4609135,80.3217588
1083,Kanpur,2019-09-01,4683,4391,4860,4693,-0.159,0.977,3.553,26.4609135,80.3217588
1084,Kanpur,2019-12-01,4740,4697,4776,4710,6.969,-1.728,0.362,26.4609135,80.3217588
1085,Kanpur,2020-03-01,4771,4801,4778,4695,2.214,0.042,-0.318,26.4609135,80.3217588
1086,Kanpur,2020-06-01,4823,4744,4868,4833,-1.187,1.884,2.939,26.4609135,80.3217588
1087,Kanpur,2020-09-01,4864,4853,4980,4544,2.298,2.301,-5.98,26.4609135,80.3217588
1088,Kanpur,2020-12-01,4911,4581,5182,4712,-5.605,4.056,3.697,26.4609135,80.3217588
1089,Kanpur,2021-03-01,4972,4638,5292,4635,1.244,2.123,-1.634,26.4609135,80.3217588
1090,Kanpur,2021-06-01,4976,4576,5332,4652,-1.337,0.756,0.367,26.4609135,80.3217588
1091,Kanpur,2021-09-01,5094,4604,5375,5158,0.612,0.806,10.877,26.4609135,80.3217588
1092,Kanpur,2021-12-01,5249,4814,5484,5347,4.561,2.028,3.664,26.4609135,80.3217588
1093,Kanpur,2022-03-01,5290,4831,5517,5456,0.353,0.602,2.039,26.4609135,80.3217588
1094,Kanpur,2022-06-01,5379,4973,5547,5625,2.939,0.544,3.098,26.4609135,80.3217588
1095,Kanpur,2022-09-01,5468,5055,5631,5741,1.649,1.514,2.062,26.4609135,80.3217588
1096,Kanpur,2022-12-01,5466,4962,5651,5840,-1.84,0.355,1.724,26.4609135,80.3217588
1097,Kanpur,2023-03-01,5531,4911,5729,6080,-1.028,1.38,4.11,26.4609135,80.3217588
1098,Kanpur,2023-06-01,5502,4863,5788,5827,-0.977,1.03,-4.161,26.4609135,80.3217588
1099,Kanpur,2023-09-01,5462,4738,5790,5811,-2.57,0.035,-0.275,26.4609135,80.3217588
1100,Kanpur,2023-12-01,5509,4878,5837,5688,2.955,0.812,-2.117,26.4609135,80.3217588
1101,Kanpur,2024-03-01,5575,4933,5917,5733,1.128,1.371,0.791,26.4609135,80.3217588
1102,Kanpur,2024-06-01,5689,5066,5995,5923,2.696,1.318,3.314,26.4609135,80.3217588
1103,Kanpur,2024-09-01,5872,5362,6180,5893,5.843,3.086,-0.507,26.4609135,80.3217588
1104,Kochi,2013-06-01,4114,4077,3934,4369,,,,9.9674277,76.2454436
1105,Kochi,2013-09-01,4200,4248,3920,4573,4.194,-0.356,4.669,9.9674277,76.2454436
1106,Kochi,2013-12-01,4288,4529,3920,4735,6.615,0.0,3.543,9.9674277,76.2454436
1107,Kochi,2014-03-01,4463,4525,3996,5089,-0.088,1.939,7.476,9.9674277,76.2454436
1108,Kochi,2014-06-01,4511,4469,4082,5108,-1.238,2.152,0.373,9.9674277,76.2454436
1109,Kochi,2014-09-01,4634,4287,4317,5149,-4.072,5.757,0.803,9.9674277,76.2454436
1110,Kochi,2014-12-01,4666,4203,4400,5136,-1.959,1.923,-0.252,9.9674277,76.2454436
1111,Kochi,2015-03-01,4678,4334,4416,5117,3.117,0.364,-0.37,9.9674277,76.2454436
